ticker,metric,concept,period_type,start,end,value,unit,fy,fp,form,frame
PGR,total_assets,Assets,INSTANT,,2018-03-31,41330900000.0,USD,2019.0,Q1,10-Q,CY2018Q1I
PGR,total_assets,Assets,INSTANT,,2018-06-30,43363500000.0,USD,2019.0,Q2,10-Q,CY2018Q2I
PGR,total_assets,Assets,INSTANT,,2018-09-30,45543700000.0,USD,2019.0,Q3,10-Q,CY2018Q3I
PGR,total_assets,Assets,INSTANT,,2018-12-31,46575000000.0,USD,2019.0,FY,10-K,CY2018Q4I
PGR,total_assets,Assets,INSTANT,,2019-03-31,48850300000.0,USD,2020.0,Q1,10-Q,CY2019Q1I
PGR,total_assets,Assets,INSTANT,,2019-06-30,51324200000.0,USD,2020.0,Q2,10-Q,CY2019Q2I
PGR,total_assets,Assets,INSTANT,,2019-09-30,54008100000.0,USD,2020.0,Q3,10-Q,CY2019Q3I
PGR,total_assets,Assets,INSTANT,,2019-12-31,54910500000.0,USD,2020.0,FY,10-K,CY2019Q4I
PGR,total_assets,Assets,INSTANT,,2020-03-31,56266400000.0,USD,2021.0,Q1,10-Q,CY2020Q1I
PGR,total_assets,Assets,INSTANT,,2020-06-30,59421400000.0,USD,2021.0,Q2,10-Q,CY2020Q2I
PGR,total_assets,Assets,INSTANT,,2020-09-30,62906000000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
PGR,total_assets,Assets,INSTANT,,2020-12-31,64098300000.0,USD,2021.0,FY,10-K,CY2020Q4I
PGR,total_assets,Assets,INSTANT,,2021-03-31,65413300000.0,USD,2022.0,Q1,10-Q,CY2021Q1I
PGR,total_assets,Assets,INSTANT,,2021-06-30,69824300000.0,USD,2022.0,Q2,10-Q,CY2021Q2I
PGR,total_assets,Assets,INSTANT,,2021-09-30,72618100000.0,USD,2022.0,Q3,10-Q,CY2021Q3I
PGR,total_assets,Assets,INSTANT,,2021-12-31,71132300000.0,USD,2022.0,FY,10-K,CY2021Q4I
PGR,total_assets,Assets,INSTANT,,2022-03-31,73929600000.0,USD,2023.0,Q1,10-Q,CY2022Q1I
PGR,total_assets,Assets,INSTANT,,2022-06-30,73057200000.0,USD,2023.0,Q2,10-Q,CY2022Q2I
PGR,total_assets,Assets,INSTANT,,2022-09-30,75524200000.0,USD,2023.0,Q3,10-Q,CY2022Q3I
PGR,total_assets,Assets,INSTANT,,2022-12-31,75465000000.0,USD,2023.0,FY,10-K,CY2022Q4I
PGR,total_assets,Assets,INSTANT,,2023-03-31,80407100000.0,USD,2024.0,Q1,10-Q,CY2023Q1I
PGR,total_assets,Assets,INSTANT,,2023-06-30,82945200000.0,USD,2024.0,Q2,10-Q,CY2023Q2I
PGR,total_assets,Assets,INSTANT,,2023-09-30,85652600000.0,USD,2024.0,Q3,10-Q,CY2023Q3I
PGR,total_assets,Assets,INSTANT,,2023-12-31,88691000000.0,USD,2024.0,FY,10-K,CY2023Q4I
PGR,total_assets,Assets,INSTANT,,2024-03-31,94128000000.0,USD,2025.0,Q1,10-Q,CY2024Q1I
PGR,total_assets,Assets,INSTANT,,2024-06-30,97893000000.0,USD,2025.0,Q2,10-Q,CY2024Q2I
PGR,total_assets,Assets,INSTANT,,2024-09-30,105203000000.0,USD,2025.0,Q3,10-Q,CY2024Q3I
PGR,total_assets,Assets,INSTANT,,2024-12-31,105745000000.0,USD,2025.0,FY,10-K,CY2024Q4I
PGR,total_assets,Assets,INSTANT,,2025-03-31,111409000000.0,USD,2026.0,Q1,10-Q,CY2025Q1I
PGR,total_assets,Assets,INSTANT,,2025-06-30,115480000000.0,USD,2026.0,Q2,10-Q,CY2025Q2I
PGR,total_assets,Assets,INSTANT,,2025-09-30,121535000000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
PGR,total_assets,Assets,INSTANT,,2025-12-31,123039000000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
PGR,total_assets,Assets,INSTANT,,2026-03-31,122209000000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
PGR,total_assets,Assets,INSTANT,,2026-06-30,124925000000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2008-06-30,14108900000.0,USD,2009.0,Q2,10-Q,CY2008Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2008-09-30,14379000000.0,USD,2009.0,Q3,10-Q,CY2008Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2008-12-31,14035200000.0,USD,2009.0,FY,10-K,CY2008Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2009-03-31,13911800000.0,USD,2010.0,Q1,10-Q,CY2009Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2009-06-30,14162600000.0,USD,2010.0,Q2,10-Q,CY2009Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2009-09-30,14551000000.0,USD,2010.0,Q3,10-Q,CY2009Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2009-12-31,14300700000.0,USD,2010.0,FY,10-K,CY2009Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2010-03-31,14837400000.0,USD,2011.0,Q1,10-Q,CY2010Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2010-06-30,15192000000.0,USD,2011.0,Q2,10-Q,CY2010Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2010-09-30,15311400000.0,USD,2011.0,Q3,10-Q,CY2010Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2010-12-31,15101400000.0,USD,2011.0,FY,10-K,CY2010Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2011-03-31,15205500000.0,USD,2012.0,Q1,10-Q,CY2011Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2011-06-30,15458100000.0,USD,2012.0,Q2,10-Q,CY2011Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2011-09-30,16328000000.0,USD,2012.0,Q3,10-Q,CY2011Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2011-12-31,16038100000.0,USD,2012.0,FY,10-K,CY2011Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2012-03-31,16099500000.0,USD,2013.0,Q1,10-Q,CY2012Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2012-06-30,16432400000.0,USD,2013.0,Q2,10-Q,CY2012Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2012-09-30,16932600000.0,USD,2013.0,Q3,10-Q,CY2012Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2012-12-31,16687700000.0,USD,2013.0,FY,10-K,CY2012Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2013-03-31,17153700000.0,USD,2014.0,Q1,10-Q,CY2013Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2013-06-30,17317900000.0,USD,2014.0,Q2,10-Q,CY2013Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2013-09-30,17716300000.0,USD,2014.0,Q3,10-Q,CY2013Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2013-12-31,18218700000.0,USD,2014.0,FY,10-K,CY2013Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2014-03-31,17876800000.0,USD,2015.0,Q1,10-Q,CY2014Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2014-06-30,18663500000.0,USD,2015.0,Q2,10-Q,CY2014Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2014-09-30,18990700000.0,USD,2015.0,Q3,10-Q,CY2014Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2014-12-31,18859000000.0,USD,2015.0,FY,10-K,CY2014Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2015-03-31,19678800000.0,USD,2016.0,Q1,10-Q,CY2015Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2015-06-30,21511000000.0,USD,2016.0,Q2,10-Q,CY2015Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2015-09-30,22030100000.0,USD,2016.0,Q3,10-Q,CY2015Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2015-12-31,22065000000.0,USD,2016.0,FY,10-K,CY2015Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2016-03-31,22694300000.0,USD,2017.0,Q1,10-Q,CY2016Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2016-06-30,23655900000.0,USD,2017.0,Q2,10-Q,CY2016Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2016-09-30,25053600000.0,USD,2017.0,Q3,10-Q,CY2016Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2016-12-31,24986700000.0,USD,2017.0,FY,10-K,CY2016Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2017-03-31,25793400000.0,USD,2018.0,Q1,10-Q,CY2017Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2017-06-30,27196500000.0,USD,2018.0,Q2,10-Q,CY2017Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2017-09-30,29145000000.0,USD,2018.0,Q3,10-Q,CY2017Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2017-12-31,28912700000.0,USD,2018.0,FY,10-K,CY2017Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2018-03-31,30493500000.0,USD,2019.0,Q1,10-Q,CY2018Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2018-06-30,32144500000.0,USD,2019.0,Q2,10-Q,CY2018Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2018-09-30,33467500000.0,USD,2019.0,Q3,10-Q,CY2018Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2018-12-31,35538700000.0,USD,2019.0,FY,10-K,CY2018Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2019-03-31,36518400000.0,USD,2020.0,Q1,10-Q,CY2019Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2019-06-30,37773300000.0,USD,2020.0,Q2,10-Q,CY2019Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2019-09-30,39661900000.0,USD,2020.0,Q3,10-Q,CY2019Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2019-12-31,41011700000.0,USD,2020.0,FY,10-K,CY2019Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2020-03-31,41689300000.0,USD,2021.0,Q1,10-Q,CY2020Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2020-06-30,42750800000.0,USD,2021.0,Q2,10-Q,CY2020Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2020-09-30,44818800000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2020-12-31,47059700000.0,USD,2021.0,FY,10-K,CY2020Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2021-03-31,47576800000.0,USD,2022.0,Q1,10-Q,CY2021Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2021-06-30,51148700000.0,USD,2022.0,Q2,10-Q,CY2021Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2021-09-30,54060000000.0,USD,2022.0,Q3,10-Q,CY2021Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2021-12-31,52900700000.0,USD,2022.0,FY,10-K,CY2021Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2022-03-31,56878400000.0,USD,2023.0,Q1,10-Q,CY2022Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2022-06-30,57404500000.0,USD,2023.0,Q2,10-Q,CY2022Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2022-09-30,60748000000.0,USD,2023.0,Q3,10-Q,CY2022Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2022-12-31,59574000000.0,USD,2023.0,FY,10-K,CY2022Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2023-03-31,63538700000.0,USD,2024.0,Q1,10-Q,CY2023Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2023-06-30,66233900000.0,USD,2024.0,Q2,10-Q,CY2023Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2023-09-30,68257300000.0,USD,2024.0,Q3,10-Q,CY2023Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2023-12-31,68414000000.0,USD,2024.0,FY,10-K,CY2023Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2024-03-31,72317000000.0,USD,2025.0,Q1,10-Q,CY2024Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2024-06-30,74553000000.0,USD,2025.0,Q2,10-Q,CY2024Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2024-09-30,78044000000.0,USD,2025.0,Q3,10-Q,CY2024Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2024-12-31,80154000000.0,USD,2025.0,FY,10-K,CY2024Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2025-03-31,82455000000.0,USD,2026.0,Q1,10-Q,CY2025Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2025-06-30,82876000000.0,USD,2026.0,Q2,10-Q,CY2025Q2I
PGR,total_liabilities,Liabilities,INSTANT,,2025-09-30,86090000000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
PGR,total_liabilities,Liabilities,INSTANT,,2025-12-31,92716000000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
PGR,total_liabilities,Liabilities,INSTANT,,2026-03-31,90170000000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
PGR,total_liabilities,Liabilities,INSTANT,,2026-06-30,90592000000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2014-12-31,76062000.0,USD,2015.0,FY,10-K,CY2014Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2015-12-31,59412000.0,USD,2016.0,FY,10-K,CY2015Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2016-03-31,131098000.0,USD,2016.0,Q1,10-Q,CY2016Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2016-06-30,131183000.0,USD,2016.0,Q2,10-Q,CY2016Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2016-09-30,192420000.0,USD,2016.0,Q3,10-Q,CY2016Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2016-12-31,52979000.0,USD,2017.0,FY,10-K,CY2016Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2017-03-31,112353000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2017-06-30,135395000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2017-09-30,212330000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2017-12-31,92105000.0,USD,2018.0,FY,10-K,CY2017Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2018-03-31,182157000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2018-06-30,188993000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2018-09-30,247972000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2018-12-31,129257000.0,USD,2019.0,FY,10-K,CY2018Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2019-03-31,220452000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2019-06-30,338618000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2019-09-30,249925000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2019-12-31,142627000.0,USD,2020.0,FY,10-K,CY2019Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2020-12-31,135001000.0,USD,2021.0,FY,10-K,CY2020Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2021-12-31,150895000.0,USD,2022.0,FY,10-K,CY2021Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2022-12-31,183200000.0,USD,2023.0,FY,10-K,CY2022Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-03-31,789000000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-06-30,894700000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-09-30,908700000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2023-12-31,731500000.0,USD,2024.0,FY,10-K,CY2023Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-03-31,944600000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-06-30,911800000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-09-30,736300000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2024-12-31,709400000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-03-31,770400000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-06-30,766100000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-09-30,697600000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2025-12-31,706300000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2026-03-31,894800000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,accounts_receivable,AccountsReceivableNetCurrent,INSTANT,,2026-06-30,854400000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2012-12-31,92401000.0,USD,2015.0,FY,10-K,CY2012Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2013-12-31,114596000.0,USD,2015.0,FY,10-K,CY2013Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2014-12-31,139815000.0,USD,2016.0,FY,10-K,CY2014Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2015-03-31,176260000.0,USD,2016.0,Q1,10-Q,CY2015Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2015-06-30,214209000.0,USD,2016.0,Q2,10-Q,CY2015Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2015-09-30,206555000.0,USD,2016.0,Q3,10-Q,CY2015Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2015-12-31,210148000.0,USD,2017.0,FY,10-K,CY2015Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2016-03-31,294074000.0,USD,2017.0,Q1,10-Q,CY2016Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2016-06-30,166501000.0,USD,2017.0,Q2,10-Q,CY2016Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2016-09-30,230984000.0,USD,2017.0,Q3,10-Q,CY2016Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2016-12-31,207867000.0,USD,2018.0,FY,10-K,CY2016Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2017-03-31,236894000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2017-06-30,254103000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2017-09-30,224474000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2017-12-31,267910000.0,USD,2019.0,FY,10-K,CY2017Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2018-03-31,278944000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2018-06-30,210566000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2018-09-30,228764000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2018-12-31,237744000.0,USD,2020.0,FY,10-K,CY2018Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2019-03-31,266491000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2019-06-30,210429000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2019-09-30,309555000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2019-12-31,359671000.0,USD,2021.0,FY,10-K,CY2019Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-03-31,290094000.0,USD,2020.0,Q1,10-Q,CY2020Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-06-30,389720000.0,USD,2020.0,Q2,10-Q,CY2020Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-09-30,470285000.0,USD,2020.0,Q3,10-Q,CY2020Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2020-12-31,278766000.0,USD,2022.0,FY,10-K,CY2020Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-03-31,294380000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-06-30,301757000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-09-30,362612000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2021-12-31,326113000.0,USD,2022.0,FY,10-K,CY2021Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-03-31,440120000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-06-30,367289000.0,USD,2022.0,Q1,10-Q,CY2022Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-09-30,438771000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2022-12-31,494300000.0,USD,2023.0,FY,10-K,CY2022Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-03-31,568300000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-06-30,432900000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-09-30,428300000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2023-12-31,576200000.0,USD,2024.0,FY,10-K,CY2023Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-03-31,462800000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-06-30,599500000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-09-30,650700000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2024-12-31,533900000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-03-31,578100000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-06-30,710200000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-09-30,674700000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2025-12-31,531500000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2026-03-31,667200000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,cash,CashAndCashEquivalentsAtCarryingValue,INSTANT,,2026-06-30,524900000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,equity,StockholdersEquity,INSTANT,,2014-12-31,691932000.0,USD,2015.0,FY,10-K,CY2014Q4I
RBA,equity,StockholdersEquity,INSTANT,,2015-12-31,703176000.0,USD,2016.0,FY,10-K,CY2015Q4I
RBA,equity,StockholdersEquity,INSTANT,,2016-03-31,676463000.0,USD,2016.0,Q1,10-Q,CY2016Q1I
RBA,equity,StockholdersEquity,INSTANT,,2016-06-30,709016000.0,USD,2016.0,Q2,10-Q,CY2016Q2I
RBA,equity,StockholdersEquity,INSTANT,,2016-09-30,689629000.0,USD,2016.0,Q3,10-Q,CY2016Q3I
RBA,equity,StockholdersEquity,INSTANT,,2016-12-31,687057000.0,USD,2017.0,FY,10-K,CY2016Q4I
RBA,equity,StockholdersEquity,INSTANT,,2017-03-31,691374000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,equity,StockholdersEquity,INSTANT,,2017-06-30,711647000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,equity,StockholdersEquity,INSTANT,,2017-09-30,714735000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,equity,StockholdersEquity,INSTANT,,2017-12-31,739682000.0,USD,2018.0,FY,10-K,CY2017Q4I
RBA,equity,StockholdersEquity,INSTANT,,2018-03-31,752300000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,equity,StockholdersEquity,INSTANT,,2018-06-30,786369000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,equity,StockholdersEquity,INSTANT,,2018-09-30,815512000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,equity,StockholdersEquity,INSTANT,,2018-12-31,830643000.0,USD,2019.0,FY,10-K,CY2018Q4I
RBA,equity,StockholdersEquity,INSTANT,,2019-03-31,828066000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,equity,StockholdersEquity,INSTANT,,2019-06-30,830684000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,equity,StockholdersEquity,INSTANT,,2019-09-30,838164000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,equity,StockholdersEquity,INSTANT,,2019-12-31,901833000.0,USD,2020.0,FY,10-K,CY2019Q4I
RBA,equity,StockholdersEquity,INSTANT,,2020-03-31,839805000.0,USD,2020.0,Q1,10-Q,CY2020Q1I
